"bassin_X","bassin_Z","Hip_R_X","Hip_R_Z","Hip_L_X","Hip_L_Z","genoux_droit_X","genoux_droit_Z","genoux_gauche_X","genoux_gauche_Z","cheville_droite_X","cheville_droite_Z","cheville_gauche_X","cheville_gauche_Z","pied_droit_X","pied_droit_Z","pied_gauche_X","pied_gauche_Z","tronc_X","tronc_Z","Heel_R_Z","Heel_L_Z","angle_genoux_droit","angle_genoux_gauche","angle_cheville_droite","angle_cheville_gauche","angle_bassin_gauche","angle_bassin_droit","Contact_R","Contact_L"
-18.5568903336069,1315.38559420648,-18.5568903336069,1315.38559420648,-1.26573513360685,1309.33371420648,130.82125,818.55295,-115.463975,802.45958,151.6322,375.06554,-544.86552,710.68392,395.34116,292.0225,-716.13763,534.7277,4.8179693,1588.7255,289.9481,754.2799,194.047304302339,245.23904214393,111.503050194823,146.291395839304,191.449280988311,158.378224514887,FALSE,FALSE
-15.2467154508641,1316.84457108156,-15.2467154508641,1316.84457108156,1.51044968913592,1308.47868108156,121.0849425,816.44508,-73.80862,790.48158,92.5786225,374.99861,-501.77144,693.85448,331.10156,278.5054,-675.92096,521.1437,17.46514,1587.7217,286.93686,739.69214,198.934832180155,249.00379508847,108.330803210449,147.960779897024,185.003012585683,157.874052695019,FALSE,FALSE
-13.0316924566999,1317.65193477298,-13.0316924566999,1317.65193477298,2.40320606330012,1307.93837477298,109.909925,814.16989,-28.305571,781.3475,45.6034205,376.03582,-453.825955,673.913475,274.95883,272.14835,-622.4549,489.69305,23.286852,1586.9187,284.12637,711.4535,202.07200549989,252.492780003448,106.018455620667,146.639624926597,179.056483031135,158.596220034972,FALSE,FALSE
-11.2486806759096,1317.45861153645,-11.2486806759096,1317.45861153645,2.45710422409039,1308.32990953645,90.872258,807.74598,24.7924685,779.1727,-6.1562943,376.03582,-397.883985,657.2848,220.68977,266.059,-550.98834,450.81473,27.636408,1586.5172,282.05197,679.13293,203.996177827193,256.330920156241,103.19752243824,142.644212868749,172.411152825269,160.447180783961,FALSE,FALSE
-9.97902018951231,1317.12756284159,-9.97902018951231,1317.12756284159,2.3027888104877,1308.88885884159,66.447825,801.154695,79.931453,785.529785,-64.0053865,379.38163,-337.05711,643.734265,159.19374,258.7651,-464.13104,412.0033,30.848387,1586.2495,284.5948,647.2808,205.612183255379,259.656613487395,101.200042427151,137.519393754887,165.686844230148,162.948170368972,FALSE,FALSE
-8.32616398502736,1316.88614737606,-8.32616398502736,1316.88614737606,2.35367141497264,1309.46109937606,32.052879,795.634115,130.486675,799.582175,-129.382555,384.902215,-273.285935,624.62965,86.32195,249.263,-364.89426,374.26254,34.261116,1585.6472,292.29016,613.22046,205.886576336415,260.679542136213,100.705507937112,133.524199321001,159.303533203467,166.56630165814,FALSE,FALSE
-6.1177756292396,1316.39423337192,-6.1177756292396,1316.39423337192,2.4006638507604,1310.06263537192,-7.46116115,794.42963,174.91906,819.121735,-195.295055,394.80583,-204.89753,597.42822,4.349556,236.68275,-251.80582,337.25787,37.80768,1584.8442,305.80722,572.6692,205.027319574263,259.090159878862,103.205244052884,130.492030244323,153.295944526334,170.854719343301,FALSE,FALSE
-4.01057210329334,1315.63876351955,-4.01057210329334,1315.63876351955,1.76162029670665,1310.93455351955,-44.298552,797.67505,212.124485,840.568375,-255.251995,409.15937,-135.940345,571.19705,-80.50024,224.1025,-131.55733,307.88162,40.216663,1584.1752,325.27985,530.2443,204.053161064637,256.359032342604,108.139777579858,126.783066439511,147.893256753217,175.095092833511,FALSE,FALSE
-2.45274425190866,1314.57488417676,-2.45274425190866,1314.57488417676,0.140929028091338,1312.03207617676,-81.93894,803.53025,242.169885,860.977815,-314.13829,426.52413,-69.62635,549.281975,-174.38373,212.39215,-12.781002,291.35333,39.88208,1584.1082,351.24335,491.4998,202.788297004944,253.22656589014,115.240219333528,122.561947491699,143.472445689532,179.914403970126,FALSE,FALSE
-1.66616736770482,1313.43943548487,-1.66616736770482,1313.43943548487,-2.32729896770482,1313.26144348487,-119.5458675,811.56022,263.081205,877.071195,-370.247555,445.49489,-5.92208745,526.563905,-274.7581,209.64859,98.56763,284.86246,36.268604,1584.6436,383.5639,456.5026,201.187637587667,248.824343080329,123.552468289792,119.115634008876,140.586448902521,185.255248115349,FALSE,FALSE
-1.58644975880334,1312.50765492425,-1.58644975880334,1312.50765492425,-4.99382463880334,1314.00789492425,-155.847925,822.735195,272.14836,885.00075,-424.98505,468.480615,58.150215,497.789935,-372.25507,222.96492,202.2878,282.25272,31.116053,1585.4465,421.63925,421.77307,199.742320161314,241.790720800664,130.653633872121,117.299987068143,139.559554124712,190.650240821329,FALSE,FALSE
