"bassin_X","bassin_Z","Hip_R_X","Hip_R_Z","Hip_L_X","Hip_L_Z","genoux_droit_X","genoux_droit_Z","genoux_gauche_X","genoux_gauche_Z","cheville_droite_X","cheville_droite_Z","cheville_gauche_X","cheville_gauche_Z","pied_droit_X","pied_droit_Z","pied_gauche_X","pied_gauche_Z","tronc_X","tronc_Z","Heel_R_Z","Heel_L_Z","angle_genoux_droit","angle_genoux_gauche","angle_cheville_droite","angle_cheville_gauche","angle_bassin_gauche","angle_bassin_droit","Contact_R","Contact_L"
-13.5542749903789,1312.93154203819,-13.5542749903789,1312.93154203819,7.40326916962112,1313.69454403819,-219.76909,848.756475,271.674355,872.55055,-481.604535,497.83538,166.99373,442.24891,-439.8059,292.55695,351.05493,298.04532,25.032326,1584.9344,477.01974,359.8899,192.774300766638,224.5969763774,131.762810659531,114.404188316782,145.357250761669,195.879542827702,FALSE,FALSE
-13.0722895232302,1312.94610606571,-13.0722895232302,1312.94610606571,6.86790115676979,1313.53111606571,-237.23818,860.034395,254.539935,861.94195,-519.286875,528.3226,217.39303,419.05719,-481.1695,325.08557,419.52573,319.73108,24.296082,1585.0013,512.0918,337.40094,194.041099736576,213.536821163715,129.003575556704,111.374613735584,147.584328593106,198.511858188738,FALSE,FALSE
-12.620890122896,1313.2481760807,-12.620890122896,1313.2481760807,6.174770957104,1313.2481760807,-245.13608,866.79448,228.70443,847.51825,-549.94144,561.35325,252.699325,402.82634,-530.8326,354.26764,467.04697,346.57053,23.82756,1585.0013,548.56934,322.40833,197.429585692884,202.450264232365,129.787658674677,107.794288829765,150.744488279338,199.871597818507,FALSE,FALSE
-12.7941948850037,1313.50767214505,-12.7941948850037,1313.50767214505,4.34826251499627,1312.99900414505,-246.206985,869.40483,204.47528,833.86425,-573.9029,595.45475,275.32211,393.45595,-577.4837,385.9931,496.9653,369.86264,20.614857,1585.5367,588.19275,314.51044,202.379117034143,193.530859401095,130.874632495472,105.214761891777,153.914792106978,200.723962902393,FALSE,FALSE
-13.4198940754284,1313.38466390773,-13.4198940754284,1313.38466390773,1.6369827245716,1312.85057390773,-239.714635,866.727585,183.023785,821.78315,-588.82858,628.284605,283.119615,386.89667,-611.2171,422.0691,511.7571,376.42194,15.461143,1586.4069,628.6862,309.35672,208.798492373161,187.311077523192,130.529120530667,105.584863643149,156.834177127431,200.830190638179,FALSE,FALSE
-13.7930593248773,1312.77645121454,-13.7930593248773,1312.77645121454,-1.22870892487728,1313.00536321454,-225.525195,857.89262,173.38567,816.69635,-594.04923,658.136,285.52916,384.58754,-637.5211,463.0311,518.04865,370.1973,10.976742,1587.277,668.9789,305.60855,216.580021590625,184.83441687764,131.020735888172,108.090199654632,158.06874916009,199.804120532066,FALSE,FALSE
-13.7199461851016,1312.2365337129,-13.7199461851016,1312.2365337129,-3.54637946510159,1313.4318997129,-205.14459,845.27605,176.096385,819.67482,-591.003825,683.569875,275.389055,384.621015,-657.4667,508.14282,511.48938,357.1457,8.834938,1587.8794,706.7951,301.92734,224.97181409846,187.1363635698,133.487479107242,109.494183266701,157.424116792681,197.6126767691,FALSE,FALSE
-13.3871209927014,1312.00375081442,-13.3871209927014,1312.00375081442,-4.94306119270136,1313.45345081442,-180.145735,831.75592,179.61028,824.29307,-579.993625,705.32257,248.58304,383.58358,-668.6442,552.3175,480.9687,328.09747,8.500281,1588.2141,740.26074,297.04135,233.304092040876,191.77592663956,137.634987676075,112.32379594875,156.528109772993,194.61801249042,FALSE,FALSE
-12.9654242068192,1311.96014025147,-12.9654242068192,1311.96014025147,-5.20807950681923,1313.51164225147,-150.695935,818.06843,182.889915,827.8739,-561.05205,721.35267,215.318165,383.78436,-668.845,588.5274,439.73898,315.04587,10.106634,1588.281,766.29706,296.03738,241.156055056797,196.996030109353,142.322562031199,111.205884152885,155.637365456135,190.809102390255,FALSE,FALSE
-10.8228053595876,1311.61796710545,-10.8228053595876,1311.61796710545,-3.47240455958764,1314.23764910545,-117.698782,805.01685,174.49003,825.26355,-535.14962,727.6442,163.078235,380.571675,-658.6045,609.8785,396.30054,315.71518,17.87067,1587.4778,780.21875,295.16727,247.58682199771,201.469024571659,146.851428382383,104.070633673654,155.53462700615,185.974569512537,FALSE,FALSE
-9.10885788102573,1310.60688128418,-9.10885788102573,1310.60688128418,-1.30064600102573,1315.56648928418,-82.325562,792.166,155.11341,819.6748,-503.591485,722.3566,101.43446,377.9948,-639.46216,612.22107,338.4049,305.2739,25.634708,1586.34,777.7423,288.8757,252.552404055834,204.435683864302,150.38126169887,100.130694872562,156.812851441356,180.856757337129,FALSE,FALSE
-8.48154336807533,1310.03746515642,-8.48154336807533,1310.03746515642,-0.139218688075327,1316.19247715642,-42.7691345,782.7287,137.81165,814.956145,-464.503585,709.03725,54.649448,377.79403,-605.59485,596.15753,286.0646,295.50192,28.245031,1585.5367,761.0764,284.1236,256.36818066144,206.158827053588,151.250001330858,98.8047870259927,158.596180235593,176.12706568702,FALSE,FALSE
-7.9579557862419,1309.91954441344,-7.9579557862419,1309.91954441344,0.8421788337581,1316.37973441344,0.3346567,781.457,112.645467,806.857465,-417.81897,690.76502,-0.93703925,376.555785,-555.731,566.5739,229.7084,286.5331,30.252972,1584.9344,735.2409,282.11566,258.661842816912,207.16268134806,150.233823560188,96.5345387673073,161.374016130656,171.190880711904,FALSE,FALSE
-7.4612253302466,1310.10738631721,-7.4612253302466,1310.10738631721,1.8984558697534,1316.36412431721,43.3715165,787.915875,82.894482,799.96352,-369.19333,671.187575,-59.9370215,378.329455,-494.8904,526.8836,166.12361,277.56433,33.13102,1584.2651,703.3816,283.85587,259.761970278608,207.628233416631,146.855710784856,95.3104548725699,164.436271215291,166.017939471302,FALSE,FALSE
-6.97317237422814,1310.27609743552,-6.97317237422814,1310.27609743552,3.27669302577186,1316.12589343552,85.00282,799.495,45.1786635,795.24484,-319.63066,651.24205,-123.5552775,383.014665,-423.3408,479.83087,92.96765,266.18597,36.67838,1583.5958,667.9749,289.61197,260.085579175054,206.859474740472,141.297738611003,96.0895955300243,168.282522552534,160.718174381716,FALSE,FALSE
-6.94155008542992,1310.85595875356,-6.94155008542992,1310.85595875356,4.88522221457008,1315.71380275356,124.35845,814.3203,1.5394212,794.709425,-265.24895,625.20575,-189.51613,391.95,-336.6647,427.62442,9.972772,251.66188,39.62336,1582.9934,627.2137,300.8564,258.919991848564,205.010154002923,135.764215237509,99.738239961065,172.962757187592,155.478438841408,FALSE,FALSE
-7.80004190089066,1311.58046676007,-7.80004190089066,1311.58046676007,6.13774249910934,1315.09037476007,158.359575,829.982225,-39.8241565,798.758765,-209.82979,598.13202,-249.55355,405.235875,-238.00789,377.69363,-75.76629,237.67323,40.02495,1582.7926,582.5705,318.5263,256.836535740407,202.968692642693,129.483247786856,105.899770590242,177.872406246886,150.964081757067,FALSE,FALSE
-9.33827094191866,1312.26469924011,-9.33827094191866,1312.26469924011,6.71052745808134,1314.50289924011,185.80144,844.70712,-79.280185,806.05427,-150.428215,566.47352,-306.344785,422.470685,-130.78386,334.58984,-165.05272,226.02718,37.68235,1583.0603,534.9823,343.09012,253.045575901962,201.024425267057,124.765785647692,113.650743922803,183.02057362211,147.495753273709,FALSE,FALSE
-11.3619837664682,1312.69697793881,-11.3619837664682,1312.69697793881,6.44175723353182,1313.96868593881,205.211525,856.554,-119.97445,816.729785,-85.872925,529.728185,-360.726515,442.31584,-19.27623,299.85245,-262.10318,220.00336,32.796364,1583.7966,485.52002,374.8825,247.087609757605,198.476977342641,122.153740215331,123.335298009817,188.685968564163,145.350522775217,FALSE,FALSE
-13.7849465906123,1312.95646812596,-13.7849465906123,1312.95646812596,5.5448307093877,1313.43967612596,215.050435,862.61125,-157.89106,829.94876,-18.57345,490.53989,-409.0175,464.16893,92.09754,273.95,-360.02374,225.224,26.370953,1584.8005,435.5223,412.69873,239.061380466099,195.794626424975,120.809576814034,133.940984088024,194.288276106208,144.660584493743,FALSE,FALSE
-15.6808505240444,1313.06025318247,-15.6808505240444,1313.06025318247,4.84431861595564,1313.23828318247,212.741305,860.7037,-188.47869,843.9374,41.999423,453.526835,-450.1468,486.95906,195.30568,258.89047,-448.77472,243.63013,21.484964,1585.5367,388.00104,455.93637,229.541783447164,193.853089094258,119.024281045923,143.435196735071,198.891540047603,145.440814238515,FALSE,FALSE
-16.0136343680638,1312.7507712367,-16.0136343680638,1312.7507712367,4.79130673193623,1313.4883512367,202.534275,853.57555,-207.45373,855.11496,94.005085,423.541595,-489.602845,513.49733,285.12756,258.7566,-500.5796,273.81616,20.079405,1585.6038,348.31076,491.40997,219.616630651446,194.708004352397,116.603607997312,143.06815105909,201.630371716378,147.01218892441,FALSE,FALSE
-16.1097404928215,1312.14131272346,-16.1097404928215,1312.14131272346,4.72063590717846,1314.12517872346,185.098655,841.896025,-217.3261,861.6073,141.727135,398.877395,-526.716285,545.35662,360.75998,273.74924,-540.5376,306.47867,19.142366,1585.5367,318.45938,523.80475,208.756535403393,198.234945170456,114.146842402426,138.939657205673,203.095190706513,149.487618771918,FALSE,FALSE
-17.1849006438889,1311.47487076178,-17.1849006438889,1311.47487076178,4.1795874161111,1314.57779876177,162.609715,828.442825,-222.07823,864.485335,181.88595,382.680015,-557.6386,580.863725,419.258,301.59268,-589.5314,339.8774,15.86273,1585.9384,300.52176,562.0226,197.940204203052,203.106605098962,111.336505804949,137.743963813578,204.223017555627,152.717859948345,FALSE,FALSE
-18.7856258960255,1311.23587334428,-18.7856258960255,1311.23587334428,3.46904940397448,1314.59313534428,138.58136,815.92663,-218.397,861.674215,204.274485,373.912005,-577.55062,614.26247,453.12524,334.25516,-635.0447,376.22113,11.779918,1586.5408,293.02545,603.5869,189.172275823533,209.33973483802,107.508054117953,138.140545239871,204.347856968626,156.03890696459,FALSE,FALSE
-20.2822920503867,1311.56514595903,-20.2822920503867,1311.56514595903,3.14234206961327,1314.00679795903,113.582503,806.924375,-206.68401,853.44168,210.833755,370.33116,-585.71628,641.90512,462.3618,354.8031,-671.2545,413.3011,8.834938,1587.1432,291.55298,643.67883,182.298911906138,216.340992615153,106.09030123473,139.680391603014,203.299314681772,159.112031176505,FALSE,FALSE
-21.5392127119034,1312.32011618487,-21.5392127119034,1312.32011618487,3.36058672809657,1313.05765818487,96.046488,804.41445,-190.754355,842.866515,209.66246,371.87059,-585.883605,667.3725,459.08215,362.5002,-698.42865,450.448,7.3624487,1587.6786,294.43103,680.89264,178.317580659174,223.61899875436,106.868895684131,141.369324511174,201.598048524299,160.973210257,FALSE,FALSE
-22.687878535796,1313.04401002535,-22.687878535796,1313.04401002535,3.91599746420402,1312.15378402535,90.0226725,806.7236,-171.176935,831.2874,199.990885,373.14228,-578.6215,691.835905,449.04245,361.4293,-713.3544,485.31924,6.42541,1588.0802,296.5728,713.9567,178.318125030448,231.09847422021,106.924354606743,142.014670381092,199.486500518659,161.407771479442,FALSE,FALSE
-23.4556223917167,1313.47853818533,-23.4556223917167,1313.47853818533,4.72515328828327,1311.59643618533,94.172412,810.10365,-147.148575,819.3067,186.972735,372.30565,-561.955635,710.208575,434.78607,341.5507,-712.4173,512.5603,5.95689,1588.281,294.29715,738.9221,181.18491544212,238.119154999005,109.042413920828,142.016157597511,196.89017744703,160.738013846784,FALSE,FALSE
-23.3241109762841,1313.7039218592,-23.3241109762841,1313.7039218592,5.46707732371594,1311.5420258592,99.593855,812.178495,-118.6358225,807.96178,167.964225,369.8292,-536.1536,718.47458,411.6278,316.51837,-695.7514,527.6199,6.7600665,1588.1471,291.68683,752.17456,184.984846279724,244.058564974787,111.127423658322,142.000535363753,193.576344413416,159.973204908315,FALSE,FALSE
-21.9573440611385,1314.21188579734,-21.9573440611385,1314.21188579734,7.01188449886148,1311.41409779734,98.52295,809.869355,-84.500833,797.553975,121.2126775,364.206955,-500.71344,711.681075,373.67773,316.71915,-664.1598,525.9466,11.37833,1587.6786,284.5921,749.69806,190.520811400935,248.244453913943,103.567217832765,143.005457398054,189.192367695048,159.614558724337,FALSE,FALSE
-19.7081409562925,1315.51440522577,-19.7081409562925,1315.51440522577,9.54086184370752,1310.42757322577,89.7549425,806.45587,-45.178663,788.11667,70.545647,362.90179,-460.35384,693.910795,320.66812,297.44293,-620.9222,505.86716,19.74475,1586.7416,275.75717,730.6226,194.615344853397,251.234963491129,102.186004085924,143.277945896492,183.865842562811,159.588215756801,FALSE,FALSE
-18.3482752497337,1316.41841997363,-18.3482752497337,1316.41841997363,10.5192166702663,1309.60213197363,80.0499,804.88295,0.8031765,781.490475,29.4163305,364.775865,-413.133775,671.65608,271.20584,286.26538,-563.8297,470.66125,23.961424,1586.206,272.47754,699.03107,197.451259403584,254.085533366471,101.425993089615,141.721213505522,178.271759117133,160.19879737813,FALSE,FALSE
-17.3603064852889,1316.39152272989,-17.3603064852889,1316.39152272989,10.7696031547111,1309.72780472989,61.8111025,800.33163,53.277355,782.19323,-23.693698,367.62045,-356.30905,646.59032,216.99144,281.51328,-489.46896,427.49054,26.70561,1586.0054,272.74527,660.8802,199.89982446716,256.288531993115,98.5073176885008,139.607829443689,172.091938271697,161.995565387245,FALSE,FALSE
-16.6022076937828,1316.07315888922,-16.6022076937828,1316.07315888922,11.0190233062172,1310.22340088922,35.5405475,795.74687,104.17865,790.392375,-79.44752,372.472975,-293.125855,619.6839,156.88708,277.56433,-397.5053,380.237,28.71355,1585.7375,277.16272,617.9102,200.920972659307,256.908618989664,96.6813259842481,136.80488149093,166.165101305519,164.738254545365,FALSE,FALSE
-15.477365820643,1315.6933387495,-15.477365820643,1315.6933387495,11.329979279357,1310.7591907495,-1.338627,792.433745,148.62107,804.04632,-143.032305,379.06572,-226.16104,589.12975,86.743034,271.7413,-291.48602,333.51892,30.65456,1585.2021,286.19846,570.8575,200.468397498772,255.328146102573,96.1159197485478,134.167759474658,160.812227077783,168.739006883949,FALSE,FALSE
-13.8617956888958,1315.19498155643,-13.8617956888958,1315.19498155643,11.1397419111042,1311.43073955643,-41.4639725,793.87277,186.738475,820.8461,-207.35333,391.113365,-158.192255,559.98113,9.303458,263.97726,-176.29718,294.6318,32.19398,1584.5328,301.59268,523.4701,199.355102058377,252.594635272431,98.0189028446925,131.002839290455,155.897417286848,173.327262288709,FALSE,FALSE
-12.3389563085176,1314.37436407785,-12.3389563085176,1314.37436407785,9.99202261148244,1312.28877207785,-80.451485,799.963525,218.06234,838.181325,-266.01866,407.00955,-94.540535,538.195,-70.277916,257.0164,-60.505943,271.27277,31.993187,1583.9974,323.34537,482.10654,197.7357957424,249.874971206314,102.18400892048,126.553701956179,151.67556180395,178.205410201983,FALSE,FALSE
-10.9205667313351,1313.43336687046,-10.9205667313351,1313.43336687046,8.3074712686649,1313.30618087046,-119.57286,809.26695,242.72655,854.04407,-324.44972,426.92163,-36.946106,520.960175,-156.15085,253.06744,46.45036,264.7135,30.788422,1583.7966,351.99197,449.3771,196.022555738313,247.059299090816,107.745896733743,121.953947229426,148.208038804142,183.391845881581,FALSE,FALSE
-9.70505260691637,1312.47118579353,-9.70505260691637,1312.47118579353,6.52178415308363,1314.17525779353,-156.82016,821.68273,259.02433,865.957815,-380.370865,449.510955,16.59897515,502.05208,-249.05156,256.14627,143.56775,270.60345,29.048206,1583.7296,387.66638,421.46674,194.305542858474,243.065272779067,114.826708843918,117.580968010701,145.828278587413,188.555709836139,FALSE,FALSE
-9.13375503222298,1311.70309325767,-9.13375503222298,1311.70309325767,4.98206696777703,1314.98405125767,-191.02207,836.943075,266.28638,872.98563,-433.01238,474.91141,73.089035,478.35837,-343.2909,271.47357,232.25179,282.1826,26.973335,1583.7966,429.56543,395.22964,192.797028224568,236.676030136299,122.441568915987,114.861691647702,144.732024094865,193.403606894122,FALSE,FALSE
-8.91138655038321,1311.21760108193,-8.91138655038321,1311.21760108193,3.65296764961678,1315.38870908193,-219.467905,851.93575,262.3709,873.320285,-479.395815,501.349305,131.05159,450.84958,-427.2228,298.4469,315.5144,297.8445,24.630737,1583.9974,475.94885,368.72482,191.924606564132,227.605203549171,129.02616053243,112.407300394416,145.196332868911,197.618826095227,FALSE,FALSE
-8.46449789743499,1311.14913861242,-8.46449789743499,1311.14913861242,2.955330502565,1315.44747061242,-236.76966,862.008875,248.482655,866.62715,-517.88135,530.4979,189.382265,426.41963,-476.35043,332.8496,391.95,320.8689,23.425974,1584.0643,513.4973,345.6335,193.352020540684,216.327445251181,127.836364154347,109.875827933945,146.961168778994,200.280099743799,FALSE,FALSE
-8.38667870251253,1311.12383859382,-8.38667870251253,1311.12383859382,1.45624849748747,1315.34586659382,-242.291495,866.627175,222.044755,853.2409,-548.66977,562.99307,229.474145,408.28125,-525.41113,365.57904,445.02655,350.25177,20.81565,1584.5328,548.8371,329.1684,197.503323565934,204.561183322445,128.022838730209,106.024097229963,150.368732010954,201.657874438909,FALSE,FALSE
-9.13219672092403,1311.10495265178,-9.13219672092403,1311.10495265178,-1.24768312092403,1315.14895065178,-238.94493,867.53073,197.48095,839.653805,-572.56425,599.16945,258.7566,398.20807,-575.8774,400.78494,478.75995,377.35895,15.193417,1585.5367,589.9329,320.66812,203.798658922611,194.779474961097,129.769767704252,103.316143625326,153.83835692633,202.322905442147,FALSE,FALSE
-9.87619724489334,1310.92547947417,-9.87619724489334,1310.92547947417,-3.82292492489334,1315.02028347417,-227.96819,863.213625,177.334615,827.773485,-587.52341,636.08213,272.979515,392.28466,-614.0282,441.8808,501.0481,393.6233,10.374359,1586.4739,635.58014,316.71915,211.747437565064,188.008042933888,130.052421894959,102.050715035254,156.611054201019,201.768692636861,FALSE,FALSE
-9.69895188570399,1310.31214334644,-9.69895188570399,1310.31214334644,-5.75669698570399,1315.39893734644,-212.64091,854.34525,166.39134,822.28515,-594.0158,669.447385,280.00731,390.979495,-648.4309,488.465,514.30054,389.07196,8.232556,1587.0093,682.5659,313.03793,220.142089978152,184.486518197034,132.599200324734,105.224257247207,157.807291140164,200.285013460774,FALSE,FALSE
-8.85042545681593,1309.46781485696,-8.85042545681593,1309.46781485696,-7.50242865681593,1315.95350285696,-192.260305,842.0968,166.82639,825.330505,-591.1377,697.525085,274.719725,392.786635,-676.00665,537.7265,513.2296,375.21716,7.8978996,1587.277,725.2681,309.5575,228.650652950853,185.555220863434,137.895620542457,108.218989351927,157.190164637567,197.97645207582,FALSE,FALSE
-8.08556804487268,1309.24450224296,-8.08556804487268,1309.24450224296,-9.05206004487268,1316.03536824296,-167.02719,828.242005,171.51159,831.12005,-579.257385,721.151855,249.05156,392.08387,-690.32996,583.2398,488.465,351.52347,7.6971054,1587.6117,760.6748,303.60062,237.151931685894,190.407425756209,143.41005420294,109.631458280838,156.04743878369,195.040487945965,FALSE,FALSE
-8.10745165628224,1309.6596660462,-8.10745165628224,1309.6596660462,-9.20111065628224,1315.6620320462,-138.88256,814.72189,177.87006,834.7009,-560.24885,739.55795,223.617655,391.581875,-689.86145,618.3788,453.52686,329.1684,8.500281,1587.8794,786.845,301.92734,245.085128519418,195.359353160356,147.040100811817,111.082385615673,155.025798447287,191.384651874542,FALSE,FALSE
-6.82006321120449,1309.82475910612,-6.82006321120449,1309.82475910612,-7.15070463120449,1315.87800710612,-107.42482,801.938,172.917155,829.346365,-534.580725,748.6941,174.75776,384.955655,-678.0146,638.39124,411.36008,329.50305,15.193417,1587.2101,801.1683,299.0493,251.690479382024,200.072462165728,149.544288321617,103.427676382586,154.982559102457,186.666873083434,FALSE,FALSE
-4.66894959081192,1308.67442759694,-4.66894959081192,1308.67442759694,-5.25392919081192,1317.29655159694,-76.1678775,789.55568,153.47359,822.08433,-506.335675,745.44795,108.26146,379.567685,-658.87225,639.06055,348.3777,315.9829,23.76063,1586.1392,800.1643,292.35614,256.303488183233,203.605607498505,150.96038642274,98.9982727585632,156.068341012569,181.991864614078,FALSE,FALSE
-3.81891258921683,1307.47941928928,-3.81891258921683,1307.47941928928,-4.42932558921683,1318.21251928928,-38.251268,779.315185,136.40609,819.03898,-468.11788,727.87845,59.301175,380.839405,-624.73724,618.178,292.62387,303.3329,27.307991,1585.4698,781.5574,288.80878,259.446598635017,205.735252347317,151.814981716472,98.3962389338932,157.471998695947,177.341114793607,FALSE,FALSE
-3.17402008460188,1307.2763847137,-3.17402008460188,1307.2763847137,-3.35205806460188,1318.5181527137,6.76006675,777.072995,112.545065,812.51315,-418.254015,701.17285,5.72263065,380.60513,-570.7906,581.03107,237.4055,294.89954,31.056147,1584.8674,749.02875,287.26935,260.948094077645,206.792700340054,151.900407626377,96.4087598380985,159.738338519697,171.896869063656,FALSE,FALSE
-2.60164955548939,1307.45770034462,-2.60164955548939,1307.45770034462,-1.86406613548939,1318.41971234462,51.302881,783.632265,83.396465,806.25505,-367.687375,677.84725,-54.1139975,382.94774,-503.7923,533.9114,174.08844,285.66302,35.272823,1584.1981,710.61017,288.47412,261.705682369864,207.447686123529,147.56791478451,95.0927052273934,162.594220901677,166.331588647593,FALSE,FALSE
-2.37240097989428,1307.96973682735,-2.37240097989428,1307.96973682735,-0.159649579894279,1318.19416882735,92.09754,796.014555,46.4838265,800.934025,-319.229085,657.29935,-118.20077,387.16442,-427.02203,481.1695,101.33407,274.21774,39.75722,1583.5288,670.3175,293.29318,261.818962922003,206.855729184043,140.103072604048,95.5219269965384,166.291935516065,160.852431317899,FALSE,FALSE
-2.76346190687931,1308.64319809033,-2.76346190687931,1308.64319809033,1.78920599312069,1317.62138209033,131.821295,811.8773,3.27963622,798.892625,-264.17804,630.259075,-183.826965,394.426475,-334.99142,426.01807,19.677818,258.89047,42.902996,1582.8595,625.80817,302.7305,260.521059578941,204.989950331107,133.759924101647,98.8386435751616,171.02424621339,155.386254074157,FALSE,FALSE
-4.03551153016998,1309.54036409001,-4.03551153016998,1309.54036409001,3.34032494983002,1316.89074209001,166.692535,828.20855,-38.954048,801.36907,-205.1446,598.667485,-246.374305,406.674895,-228.90523,374.74863,-66.26204,243.3624,43.036858,1582.7257,577.6845,318.9279,257.841855993011,203.032739361592,127.74484549101,104.476528589708,176.197058273246,150.693849030005,FALSE,FALSE
-5.86383552995725,1310.36449196547,-5.86383552995725,1310.36449196547,4.33516307004275,1316.13794596547,195.071425,843.30155,-79.681773,807.727525,-141.82754,563.695875,-305.60855,423.37427,-113.582504,332.1803,-156.35164,230.44464,40.761192,1582.9934,527.21826,342.55466,253.587257979152,201.063887387236,122.73486767935,111.825799187369,181.610669759132,147.017287438231,FALSE,FALSE
-7.64267718946555,1311.00832035122,-7.64267718946555,1311.00832035122,4.94711041053445,1315.56098635122,214.28072,854.74685,-120.677232,817.934565,-71.081098,520.96018,-361.697035,443.7214,6.7600665,297.44293,-253.87062,223.01526,37.883144,1583.328,473.60623,373.87854,246.465952305061,198.616278039779,120.271149104869,121.17768208891,187.155822010575,144.571115767233,FALSE,FALSE
-10.1537327324536,1311.68579384832,-10.1537327324536,1311.68579384832,4.90314406754645,1314.94132984832,221.743565,860.10132,-160.23365,831.48819,-0.66931355,479.4962,-412.732175,466.712315,124.55925,273.21378,-354.46844,226.96422,33.064087,1584.1981,420.59662,412.29712,237.481952870894,195.832031724235,118.438593497853,131.649682608308,192.888295213917,143.807122881851,FALSE,FALSE
