"bassin_X","bassin_Z","Hip_R_X","Hip_R_Z","Hip_L_X","Hip_L_Z","genoux_droit_X","genoux_droit_Z","genoux_gauche_X","genoux_gauche_Z","cheville_droite_X","cheville_droite_Z","cheville_gauche_X","cheville_gauche_Z","pied_droit_X","pied_droit_Z","pied_gauche_X","pied_gauche_Z","tronc_X","tronc_Z","Heel_R_Z","Heel_L_Z","angle_genoux_droit","angle_genoux_gauche","angle_cheville_droite","angle_cheville_gauche","angle_bassin_gauche","angle_bassin_droit","Contact_R","Contact_L"
-15.6919745870025,1312.51432026142,-15.6919745870025,1312.51432026142,6.84323951299752,1313.91325226142,184.7703,850.960725,-120.14587,818.6987,-22.757435,469.97449,-359.7348,441.99624,115.326645,258.96622,-264.38785,206.49025,31.726542,1586.0593,403.67673,378.17502,232.053959071139,198.074437183167,118.221557771574,125.501917010967,189.158355511911,146.689308373277,FALSE,FALSE
-17.4472988560463,1312.87355523585,-17.4472988560463,1312.87355523585,6.28335002395366,1313.43314323585,181.52401,849.3543,-150.96881,828.83917,32.5297455,437.009685,-402.20421,460.50339,207.49426,252.87526,-351.53543,212.11269,27.24199,1586.7286,361.8432,411.10635,223.09854800099,196.318816893587,116.596253142828,134.173301777705,193.593049845366,147.49980798357,FALSE,FALSE
-18.941778452285,1312.87244942937,-18.941778452285,1312.87244942937,5.65365428771502,1313.10139942937,171.91903,843.162975,-176.57092,839.080015,82.261435,409.96849,-438.88382,479.044005,289.08636,258.8993,-429.71393,228.31062,22.891302,1587.331,327.84094,446.24652,213.80709597087,195.048217878798,114.451842695004,141.829386253558,197.431100729189,149.219880025754,FALSE,FALSE
-19.693560653006,1312.54663868413,-19.693560653006,1312.54663868413,5.07991576699403,1313.23337468413,158.599235,833.99303,-192.568065,846.610045,126.805765,390.12267,-471.5809,499.2245,358.16187,279.04633,-475.4296,252.27286,20.013157,1587.5988,304.61496,474.49252,204.530657404066,195.814611753779,111.549144734181,142.122167673315,199.840656066956,151.351809792496,FALSE,FALSE
-20.1680595316696,1312.04175170494,-20.1680595316696,1312.04175170494,4.50367720833044,1313.74593770494,142.43477,823.450985,-199.89729,850.35835,161.410455,377.47223,-501.53369,522.98592,408.3621,308.16245,-509.16412,276.97137,17.938213,1587.7327,292.29916,499.5257,195.971049160219,198.854689322458,108.113752274686,139.119488484379,200.995182978321,153.722961247291,FALSE,FALSE
-21.0014548366461,1311.57116014202,-21.0014548366461,1311.57116014202,3.92462844335387,1314.06377014202,123.69335,813.1767,-201.604105,851.0946,184.43562,370.51111,-527.37008,549.82635,437.54517,335.67215,-551.8678,302.27228,15.260868,1588.0004,288.0154,529.51196,188.375875601909,203.299199045999,105.650454922847,138.414174245234,201.568460863366,156.337376239662,FALSE,FALSE
-22.1183693951177,1311.47293453986,-22.1183693951177,1311.47293453986,3.59619450488232,1313.94008453986,103.54633,805.07773,-195.479675,847.07857,193.772865,367.69991,-544.23737,576.432435,447.5852,352.60638,-591.35864,330.65213,12.516589,1588.3351,287.34607,563.17957,182.28070710128,209.093459678616,105.059238318861,138.665617804675,201.232044424071,158.932714901851,FALSE,FALSE
-22.7183999960372,1311.83437937596,-22.7183999960372,1311.83437937596,3.81007716396282,1313.43676337596,87.14759,801.69757,-182.12641,838.946135,190.693915,367.733375,-550.5626,599.39065,443.03372,356.82318,-619.06915,359.90213,11.378717,1588.5359,287.47995,595.9101,178.733735873722,215.569768981069,105.895877639333,138.995101406968,199.822549835752,160.821116124865,FALSE,FALSE
-23.4792610328183,1312.48733855899,-23.4792610328183,1312.48733855899,4.24465014718165,1312.69082855899,82.2949025,804.24105,-163.953925,828.7053,183.46509,369.841785,-549.792875,621.1441,432.99365,352.4725,-637.8775,388.6836,10.642447,1588.8036,287.74768,626.4319,178.646053318717,222.558293383565,107.092143500817,139.030779648826,197.83641583843,161.203953095079,FALSE,FALSE
-24.4749205349587,1312.95478356786,-24.4749205349587,1312.95478356786,4.85138034504127,1312.03917356786,88.7539925,809.1607,-141.129565,817.795105,175.60039,371.14698,-541.124935,640.8226,423.68988,339.75513,-649.85864,416.46106,9.370708,1589.0044,286.47595,653.9416,181.452108261522,229.678517113073,108.426330858401,139.722845913112,195.520310926134,160.343141752978,FALSE,FALSE
-25.3339864285913,1313.19776455188,-25.3339864285913,1313.19776455188,5.11144637140872,1311.67172255188,96.7525625,812.373515,-114.22224,807.18613,162.079785,370.51112,-523.789115,656.116915,408.89755,319.54117,-649.7248,440.15558,7.429633,1589.2052,285.13727,675.4942,185.289883850494,236.445018941679,110.078024752778,140.494724385422,192.829856647252,159.530484628286,FALSE,FALSE
-24.7108435741828,1313.3499583372,-24.7108435741828,1313.3499583372,5.32763202581715,1311.5949663372,95.681625,810.934425,-83.533175,797.78195,135.90874,365.524565,-497.58462,663.4127,381.18704,311.2414,-633.7276,454.21164,7.6973677,1589.0714,282.92847,687.4084,188.314882011096,242.208658537009,107.639787713676,141.034546079707,189.322586319023,159.820691915304,FALSE,FALSE
