"bassin_X","bassin_Z","Hip_R_X","Hip_R_Z","Hip_L_X","Hip_L_Z","genoux_droit_X","genoux_droit_Z","genoux_gauche_X","genoux_gauche_Z","cheville_droite_X","cheville_droite_Z","cheville_gauche_X","cheville_gauche_Z","pied_droit_X","pied_droit_Z","pied_gauche_X","pied_gauche_Z","tronc_X","tronc_Z","Heel_R_Z","Heel_L_Z","angle_genoux_droit","angle_genoux_gauche","angle_cheville_droite","angle_cheville_gauche","angle_bassin_gauche","angle_bassin_droit","Contact_R","Contact_L"
-25.3655738225179,1311.53410076349,-25.3655738225179,1311.53410076349,6.88369997748207,1313.82306876349,131.114745,824.168925,-137.43957,826.84605,104.744545,379.222105,-372.9642,452.944875,321.06042,255.60347,-348.97,202.52843,15.259909,1588.6367,292.01306,410.8128,201.192199333025,195.699280145067,116.355068892771,142.319492913023,194.762203449488,153.858916572569,FALSE,FALSE
-26.8446989209678,1311.23336732883,-26.8446989209678,1311.23336732883,6.24386757903225,1313.70040332883,113.144185,813.995635,-153.837285,833.53903,133.089155,368.413015,-399.836365,467.6024,368.37955,281.23743,-401.5096,217.58755,11.110284,1589.1052,281.43823,437.7184,193.160731261139,195.472883980558,112.892710837883,146.472677515799,197.425573299216,156.498337920656,FALSE,FALSE
-28.0501161037102,1310.96224397971,-28.0501161037102,1310.96224397971,5.72514877628984,1313.73445797971,93.19922,805.830215,-162.83928,837.789075,151.02624,363.995665,-425.73805,485.50604,395.41904,308.94623,-428.21445,237.06401,7.8307424,1589.44,278.29254,458.33267,186.041173700179,197.230433857855,110.150459292145,143.838159918469,199.064929782951,159.160468806821,FALSE,FALSE
-28.9247158583898,1310.77066540824,-28.9247158583898,1310.77066540824,5.63897530161018,1313.69544940824,74.0574065,800.24165,-164.8137,838.558725,160.19557,363.794885,-449.43106,506.48841,406.2616,328.82425,-448.76178,256.87512,5.7559304,1589.6407,279.22955,477.54144,180.239920439538,200.864700453162,109.253192098642,139.246506626731,199.710884054548,161.506550679035,FALSE,FALSE
-29.7860108513074,1310.84902462767,-29.7860108513074,1310.84902462767,5.82044248869263,1313.51951262767,61.0061665,798.20028,-161.099115,835.9485,158.35501,364.79881,-467.200835,528.106595,403.91907,332.84003,-470.1792,276.48544,4.4842715,1589.8416,279.89883,498.82498,177.383742771763,205.572170836678,110.074478989581,135.840562368516,199.542483080333,162.953931155438,FALSE,FALSE
-30.4678607886655,1311.14739149331,-30.4678607886655,1311.14739149331,6.30851641133446,1313.08029949331,58.83096,800.37552,-150.69159,829.75751,152.66602,366.338185,-475.633935,546.74647,396.15524,327.68646,-491.1281,295.0249,3.9488358,1589.9753,279.89883,521.6479,177.717756533898,210.949908163393,111.219029332284,134.576758107879,198.483863950767,163.046518347161,FALSE,FALSE
-31.179985726784,1311.62831376561,-31.179985726784,1311.62831376561,6.71545233321605,1312.49300376561,66.26013,804.324325,-135.03011,821.3244,146.20732,366.538985,-475.90166,562.74257,387.6552,315.90686,-511.94315,312.89505,3.1456828,1590.243,278.4264,545.2071,180.523474390007,216.71887453041,112.192592937279,135.39211611736,196.833877408868,162.103845851481,FALSE,FALSE
-31.8252039688961,1311.88339537294,-31.8252039688961,1311.88339537294,6.73149527110394,1311.93423937294,76.868443,807.369625,-115.553652,812.18853,137.272242,365.40117,-469.309115,575.79383,374.26932,293.15088,-529.0771,330.69827,1.4724473,1590.5107,278.09174,567.6284,184.375710124915,222.497640863946,114.736619907881,137.457000492782,194.83131792864,161.027022623915,FALSE,FALSE
-31.7775517495258,1312.09598182753,-31.7775517495258,1312.09598182753,6.55025221047421,1311.66361782753,78.0397035,807.13535,-92.998435,803.721955,121.71116,362.15511,-456.960635,586.46905,354.72595,282.84375,-534.69916,346.96213,0.9370119,1590.5778,278.82797,585.6994,186.664256133032,228.078034151421,114.402257913101,138.815683219941,192.241480595421,161.030450196424,FALSE,FALSE
-30.5256120348017,1312.90817068872,-30.5256120348017,1312.90817068872,8.03108796519832,1311.28047868871,76.734583,805.4956,-66.829029,796.0251,95.709075,359.17674,-437.182985,590.350975,327.3518,281.10358,-523.9235,355.86374,4.6850595,1590.243,276.6193,594.80176,189.501478768349,232.688111778285,111.060307589963,139.345599953003,188.953718422436,160.82854319943,FALSE,FALSE
-28.4201002750401,1314.57926909267,-28.4201002750401,1314.57926909267,10.9758973649599,1310.28101309267,71.9156615,806.533035,-37.8820525,788.729775,66.360525,361.48581,-408.97223,584.39425,293.82016,270.26102,-498.35648,352.24954,12.78352,1589.44,273.74133,591.0537,191.886906645338,235.809503292002,111.138573553736,139.897293617565,184.980744625045,160.302660375463,FALSE,FALSE
-27.498547461756,1315.72292204018,-27.498547461756,1315.72292204018,12.278948138244,1309.11031404018,67.1636725,807.53695,-5.35435435,782.57225,39.6222175,365.06653,-375.105955,574.62255,262.29642,264.10352,-461.2776,338.59595,16.531567,1589.1722,273.2059,577.40015,194.113588928629,238.728365236049,110.828313252076,139.410346683591,181.048124233639,160.301066442645,FALSE,FALSE
-27.2479995116402,1316.0069853179,-27.2479995116402,1316.0069853179,12.6566600483598,1308.9619753179,59.1990735,805.72985,31.523757,780.33014,6.92719515,367.475985,-335.349865,566.65797,230.57185,261.96176,-410.87973,321.6628,17.468578,1589.2391,273.27283,560.4,196.417009230362,241.826941734775,108.45595075064,137.351173741335,176.972374764707,161.090194195355,FALSE,FALSE
-27.0232907534293,1315.84237815961,-27.0232907534293,1315.84237815961,12.6016078665707,1309.17885015961,46.1478375,802.985725,69.640061,782.87343,-27.307204,370.287035,-289.369355,555.14609,194.42998,258.1468,-347.09598,301.71783,17.870155,1589.306,275.2807,539.3842,197.754493170837,243.797472077078,107.192622226416,135.219887078741,172.7372243607,162.557337187631,FALSE,FALSE
-26.5450863014258,1315.71057337972,-26.5450863014258,1315.71057337972,12.7746099985742,1309.47940937972,27.27374,799.3381,105.44731,789.466,-64.821145,372.79689,-239.0719,540.45508,153.93767,252.85936,-272.33582,280.3004,19.141815,1589.1722,278.82797,514.1518,198.133913154182,244.246143845441,106.550607916965,133.144998376657,168.591166537994,164.565103334982,FALSE,FALSE
-25.7456709567883,1315.6093988525,-25.7456709567883,1315.6093988525,12.9890628432117,1309.8361348525,4.2500175,796.6609,135.66594,798.30065,-102.602805,375.407135,-188.30593,523.89005,110.83512,245.6979,-190.61499,260.0208,21.149698,1588.9714,283.37918,485.70682,197.541198992499,243.220766628527,107.05450743793,130.766630590156,164.839383492383,166.957572233213,FALSE,FALSE
-24.7102080598623,1315.45261861271,-24.7102080598623,1315.45261861271,13.1597977401377,1310.18794661271,-19.4429973,796.25933,162.00267,808.37352,-138.8116175,380.058735,-136.268305,505.31714,67.06328,237.19788,-103.874466,243.28845,23.358368,1588.5698,290.0721,455.5886,196.58442778985,241.064897092814,108.754399071764,128.408403811485,161.381045645427,169.43693527748,FALSE,FALSE
-23.6531234584549,1315.17444786658,-23.6531234584549,1315.17444786658,13.1232548815451,1310.74904386658,-43.6045175,797.53095,184.69174,818.714185,-175.12083,386.65128,-84.063355,486.40958,20.881979,227.29231,-15.192979,232.2451,25.299322,1588.1013,299.91074,426.0727,195.541832525797,238.187831387536,111.363563722803,125.87416672214,158.26302590139,172.03873397858,FALSE,FALSE
-22.7138468623373,1314.67591936644,-22.7138468623373,1314.67591936644,12.7908766776627,1311.39503736644,-68.90384,800.30855,203.231185,828.28507,-212.46745,394.95051,-33.7993575,468.305165,-29.114298,218.52457,71.27984,228.02855,26.70484,1587.7667,313.09583,398.69858,194.370985570332,234.877292958459,114.394598199699,123.015890807442,155.603680294403,174.874096600481,FALSE,FALSE
-21.9280967206932,1314.0441975158,-21.9280967206932,1314.0441975158,12.1269332793068,1312.1621715158,-94.370485,804.65898,215.713525,835.5469,-250.483365,405.45845,17.6693675,448.4606,-85.0673,210.76076,155.67784,229.63484,27.307205,1587.5659,330.16284,372.3953,193.264607929032,230.225342233322,118.289946691163,120.665741219962,153.715256142422,177.889804755319,FALSE,FALSE
-21.5774481889791,1313.33555037495,-21.5774481889791,1313.33555037495,11.2822226510209,1312.92864637495,-119.033978,810.347975,219.79622,838.96033,-287.49533,417.238015,66.7620975,427.51169,-141.4888,208.48515,234.38684,236.26086,26.70484,1587.499,350.0409,346.96213,192.231332422521,224.148418032822,121.833354015612,118.364384076923,153.038826951105,180.977678454336,FALSE,FALSE
-21.7447954055626,1312.74060474389,-21.7447954055626,1312.74060474389,10.0466790944374,1313.47814674389,-141.15415,817.1413,213.939905,837.2536,-322.432495,430.590435,110.567407,406.69664,-198.84732,210.8946,301.4501,246.23334,24.696957,1587.7667,372.99768,323.40295,191.578265214834,216.678571579863,125.516129712392,116.551075627449,153.764674790135,183.961887624888,FALSE,FALSE
-22.1286360808831,1312.32597377529,-22.1286360808831,1312.32597377529,8.4420458591169,1313.64852577529,-160.36289,824.90512,198.44574,830.9288,-355.294835,445.48224,145.77228,389.09419,-251.92235,219.7293,353.45428,261.89484,21.551273,1588.3021,398.16315,304.1273,191.358721990396,208.283583728371,128.204668351058,114.687841328049,155.782209469587,186.839681481438,FALSE,FALSE
-22.3256854539963,1312.17046367601,-22.3256854539963,1312.17046367601,6.99877014600376,1313.64562367601,-175.79012,832.26737,179.57164,822.99763,-385.078425,461.813005,176.325565,376.91304,-300.31232,233.65062,393.14343,285.2532,19.074884,1588.7037,426.0727,291.47763,191.730942211909,199.794940703588,130.154844860878,112.49930724492,158.108090689055,189.218674954626,FALSE,FALSE
-22.1837820757454,1312.07799351338,-22.1837820757454,1312.07799351338,5.97074852425464,1313.65487951338,-185.561825,836.91895,164.8137,816.137365,-411.850205,480.88789,202.05993,371.123645,-334.91483,252.25699,423.06088,310.82025,17.602438,1588.9045,450.10037,286.32407,193.464520773026,192.92245540075,128.962200301488,110.04677955203,159.873416250619,190.796259367526,FALSE,FALSE
-22.053674722873,1311.92392907388,-22.053674722873,1311.92392907388,4.95636199712703,1313.62796307388,-187.301985,838.02328,152.465225,810.74954,-433.267615,501.836805,217.453685,368.914975,-366.10394,270.52872,442.87198,327.15103,16.330778,1589.1052,472.7225,285.32013,196.966918414622,187.980437518284,127.618083791111,108.863856155712,161.2876615072,191.339315875917,FALSE,FALSE
-21.9326945111694,1311.73192050186,-21.9326945111694,1311.73192050186,3.88198342883062,1313.71571050186,-182.148425,836.28314,146.40811,808.34008,-449.96651,524.9944,226.556095,369.550795,-396.75763,289.87134,455.5886,331.36758,14.9252615,1589.306,497.88797,285.5209,202.084463949485,185.398154202825,126.541474452091,109.816400246362,161.955784815056,191.05884931588,FALSE,FALSE
-21.8534280626982,1311.42096747441,-21.8534280626982,1311.42096747441,2.58785805730184,1313.86254347441,-171.33932,831.43075,148.482925,809.310565,-462.75003,549.825195,228.798235,370.98978,-425.805,312.96198,461.6122,329.1589,13.653603,1589.5737,527.20306,285.2532,208.681888085555,185.744273830894,125.154334055585,110.569299693021,161.574021099427,190.023797322165,FALSE,FALSE
-21.8399192601931,1311.11251505898,-21.8399192601931,1311.11251505898,1.5077393998069,1313.98649305898,-156.2802,823.73385,152.76641,812.02122,-469.94495,573.48475,218.993075,371.5587,-453.5807,339.8676,454.45078,318.4502,12.582731,1589.8416,559.79767,283.51303,215.99513524138,188.218509932555,124.576817665151,111.261383506017,160.931647600108,188.380877418702,FALSE,FALSE
-21.8311867245556,1310.98189007088,-21.8311867245556,1310.98189007088,1.00780697544438,1314.03386007088,-138.041933,814.93265,156.07941,814.832245,-470.91542,594.266365,200.386695,371.69255,-477.943,369.51733,430.95856,292.7493,12.381943,1589.9753,592.7939,281.639,223.274020795759,191.547106574156,125.3319033963,114.609927797679,160.382795474359,186.193739484013,FALSE,FALSE
-21.4322676477226,1310.87839151305,-21.4322676477226,1310.87839151305,1.35586115227741,1314.26099951305,-118.398145,806.33222,161.90227,815.97003,-467.36815,612.60501,171.105065,371.625625,-495.07693,399.30093,399.5017,289.26895,14.322896,1589.8416,622.71136,283.2453,230.08488117956,196.672153733826,126.437837865783,111.015084638946,159.44738525144,183.574841718885,FALSE,FALSE
-19.6938617519857,1310.47875459333,-19.6938617519857,1310.47875459333,2.56017096801429,1315.18387659333,-96.980732,797.63138,158.756595,816.07043,-458.70081,626.794035,133.5576675,372.12759,-501.97067,423.39554,364.96613,292.21387,20.279615,1588.9714,644.99884,285.6548,236.148958519261,200.626109706106,127.290720634692,105.802929822012,158.919606439124,180.401902926484,FALSE,FALSE
-18.1615466803119,1309.55572120875,-18.1615466803119,1309.55572120875,3.76185601968808,1316.21921120875,-74.5259135,788.83017,152.43176,816.8736,-445.515705,634.892475,98.8212925,375.273275,-500.16357,437.3838,328.82425,287.72958,26.035545,1587.9675,656.84534,286.65872,241.286832389198,203.501679211231,128.001426619201,103.915959281408,158.734440029845,177.157481804775,FALSE,FALSE
-18.1623709908087,1309.02340871828,-18.1623709908087,1309.02340871828,4.42229250919129,1316.83134471828,-50.1636,781.90297,147.177795,816.8401,-426.40735,637.53622,66.695172,379.18863,-488.91943,440.73026,294.95798,284.91855,28.378075,1587.6328,658.92017,288.13116,245.533788049511,206.35497084918,128.613645463365,102.020019063493,159.009737894882,173.990695327486,FALSE,FALSE
-18.2702950316765,1308.73549193147,-18.2702950316765,1308.73549193147,5.05193212832353,1317.07759393147,-24.864281,779.326205,136.50255,813.39325,-402.915115,635.528365,32.594627,380.72802,-467.63586,434.63968,259.61923,280.56815,30.385958,1587.2982,653.4989,288.73352,248.461263308117,208.130980882491,128.682630104785,100.302075944813,160.017297652886,170.805763159883,FALSE,FALSE
-18.1905945582186,1308.61514683614,-18.1905945582186,1308.61514683614,5.58942924178141,1317.23700483614,2.141742,781.200225,119.33516,808.473985,-375.00555,628.4338,-7.49609535,381.83235,-436.64755,419.11203,216.85133,274.27676,32.12612,1587.0305,640.71533,289.6036,250.156923553722,209.158610192088,128.459668686958,99.0577065866221,161.779953747144,167.54806324376,FALSE,FALSE
-17.7578764272079,1308.71052905076,-17.7578764272079,1308.71052905076,6.25104531279208,1317.25608305076,30.3524925,786.98962,96.8134125,803.92273,-344.351885,618.227085,-50.197067,383.60599,-396.35605,395.95447,168.52829,266.64682,34.200935,1586.6289,621.5066,291.34378,251.022363711553,209.283034613316,127.414630551881,98.8569298041291,164.07105795616,164.141781050892,FALSE,FALSE
