ID,pHipOrigin_X,pHipOrigin_Y,pHipOrigin_Z,pRightASI_X,pRightASI_Y,pRightASI_Z,pLeftASI_X,pLeftASI_Y,pLeftASI_Z,pRightCSI_X,pRightCSI_Y,pRightCSI_Z,pLeftCSI_X,pLeftCSI_Y,pLeftCSI_Z,pRightIschialTub_X,pRightIschialTub_Y,pRightIschialTub_Z,pLeftIschialTub_X,pLeftIschialTub_Y,pLeftIschialTub_Z,pSacrum_X,pSacrum_Y,pSacrum_Z,pL5SpinalProcess_X,pL5SpinalProcess_Y,pL5SpinalProcess_Z,pL3SpinalProcess_X,pL3SpinalProcess_Y,pL3SpinalProcess_Z,pT12SpinalProcess_X,pT12SpinalProcess_Y,pT12SpinalProcess_Z,pIJ_X,pIJ_Y,pIJ_Z,pT4SpinalProcess_X,pT4SpinalProcess_Y,pT4SpinalProcess_Z,pT8SpinalProcess_X,pT8SpinalProcess_Y,pT8SpinalProcess_Z,pPX_X,pPX_Y,pPX_Z,pC7SpinalProcess_X,pC7SpinalProcess_Y,pC7SpinalProcess_Z,pTopOfHead_X,pTopOfHead_Y,pTopOfHead_Z,pRightAuricularis_X,pRightAuricularis_Y,pRightAuricularis_Z,pLeftAuricularis_X,pLeftAuricularis_Y,pLeftAuricularis_Z,pBackOfHead_X,pBackOfHead_Y,pBackOfHead_Z,pRightAcromion_X,pRightAcromion_Y,pRightAcromion_Z,pLeftAcromion_X,pLeftAcromion_Y,pLeftAcromion_Z,pRightArmLatEpicondyle_X,pRightArmLatEpicondyle_Y,pRightArmLatEpicondyle_Z,pRightArmMedEpicondyle_X,pRightArmMedEpicondyle_Y,pRightArmMedEpicondyle_Z,pLeftArmLatEpicondyle_X,pLeftArmLatEpicondyle_Y,pLeftArmLatEpicondyle_Z,pLeftArmMedEpicondyle_X,pLeftArmMedEpicondyle_Y,pLeftArmMedEpicondyle_Z,pRightUlnarStyloid_X,pRightUlnarStyloid_Y,pRightUlnarStyloid_Z,pRightRadialStyloid_X,pRightRadialStyloid_Y,pRightRadialStyloid_Z,pRightOlecranon_X,pRightOlecranon_Y,pRightOlecranon_Z,pLeftUlnarStyloid_X,pLeftUlnarStyloid_Y,pLeftUlnarStyloid_Z,pLeftRadialStyloid_X,pLeftRadialStyloid_Y,pLeftRadialStyloid_Z,pLeftOlecranon_X,pLeftOlecranon_Y,pLeftOlecranon_Z,pRightTopOfHand_X,pRightTopOfHand_Y,pRightTopOfHand_Z,pRightPinky_X,pRightPinky_Y,pRightPinky_Z,pRightBallHand_X,pRightBallHand_Y,pRightBallHand_Z,pLeftTopOfHand_X,pLeftTopOfHand_Y,pLeftTopOfHand_Z,pLeftPinky_X,pLeftPinky_Y,pLeftPinky_Z,pLeftBallHand_X,pLeftBallHand_Y,pLeftBallHand_Z,pRightGreaterTrochanter_X,pRightGreaterTrochanter_Y,pRightGreaterTrochanter_Z,pRightKneeLatEpicondyle_X,pRightKneeLatEpicondyle_Y,pRightKneeLatEpicondyle_Z,pRightKneeMedEpicondyle_X,pRightKneeMedEpicondyle_Y,pRightKneeMedEpicondyle_Z,pRightPatella_X,pRightPatella_Y,pRightPatella_Z,pLeftGreaterTrochanter_X,pLeftGreaterTrochanter_Y,pLeftGreaterTrochanter_Z,pLeftKneeLatEpicondyle_X,pLeftKneeLatEpicondyle_Y,pLeftKneeLatEpicondyle_Z,pLeftKneeMedEpicondyle_X,pLeftKneeMedEpicondyle_Y,pLeftKneeMedEpicondyle_Z,pLeftPatella_X,pLeftPatella_Y,pLeftPatella_Z,pRightTibialTub_X,pRightTibialTub_Y,pRightTibialTub_Z,pRightLatMalleolus_X,pRightLatMalleolus_Y,pRightLatMalleolus_Z,pRightMedMalleolus_X,pRightMedMalleolus_Y,pRightMedMalleolus_Z,pLeftTibialTub_X,pLeftTibialTub_Y,pLeftTibialTub_Z,pLeftLatMalleolus_X,pLeftLatMalleolus_Y,pLeftLatMalleolus_Z,pLeftMedMalleolus_X,pLeftMedMalleolus_Y,pLeftMedMalleolus_Z,pRightHeelFoot_X,pRightHeelFoot_Y,pRightHeelFoot_Z,pRightFirstMetatarsal_X,pRightFirstMetatarsal_Y,pRightFirstMetatarsal_Z,pRightFifthMetatarsal_X,pRightFifthMetatarsal_Y,pRightFifthMetatarsal_Z,pRightPivotFoot_X,pRightPivotFoot_Y,pRightPivotFoot_Z,pRightHeelCenter_X,pRightHeelCenter_Y,pRightHeelCenter_Z,pRightToe_X,pRightToe_Y,pRightToe_Z,pLeftHeelFoot_X,pLeftHeelFoot_Y,pLeftHeelFoot_Z,pLeftFirstMetatarsal_X,pLeftFirstMetatarsal_Y,pLeftFirstMetatarsal_Z,pLeftFifthMetatarsal_X,pLeftFifthMetatarsal_Y,pLeftFifthMetatarsal_Z,pLeftPivotFoot_X,pLeftPivotFoot_Y,pLeftPivotFoot_Z,pLeftHeelCenter_X,pLeftHeelCenter_Y,pLeftHeelCenter_Z,pLeftToe_X,pLeftToe_Y,pLeftToe_Z
4.440000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.250009900000000016e+03,3.460350799999999793e+01,-1.490561199999999928e+02,1.341237300000000005e+03,1.263663939999999997e+02,9.972771500000000344e+01,1.326311599999999999e+03,1.492569199999999974e+01,-1.137832949999999954e+02,1.413523200000000088e+03,9.136129999999999995e+01,9.350310000000000343e+01,1.401074000000000069e+03,-8.112080000000000268e+01,-3.165852999999999895e+01,1.208445600000000013e+03,-4.283606699999999989e+01,7.201813500000000090e+01,1.202221000000000004e+03,-5.669085700000000116e+01,2.289052200000000070e+01,1.283341799999999921e+03,-8.634145000000000181e+00,1.090981000000000023e+01,1.362789299999999912e+03,1.298468199999999939e+01,6.826997800000000005e+00,1.479450599999999895e+03,1.679976800000000026e+01,8.366419000000000494e+00,1.587678599999999960e+03,1.660566900000000032e+02,-5.602154000000000167e+01,1.820867400000000089e+03,1.780374000000000123e+01,9.771976999999999691e+00,1.793894000000000005e+03,1.459103499999999976e+01,1.097674199999999978e+01,1.696241199999999935e+03,1.667259999999999991e+02,-5.662392400000000237e+01,1.687406400000000076e+03,1.900850499999999954e+01,7.563242999999999938e+00,1.847974600000000009e+03,4.598183999999999827e+01,4.015881000000000256e+00,2.137184999999999945e+03,4.410775999999999897e+01,-8.098694000000000415e+01,2.030898100000000113e+03,8.707769000000000403e+01,6.867157000000000266e+01,2.024673299999999927e+03,7.764036700000000124e+00,9.972772000000000858e+00,2.015905400000000100e+03,-5.461598200000000247e+01,-1.947033099999999877e+02,1.804870799999999917e+03,1.499262200000000007e+02,1.880771000000000015e+02,1.801390400000000000e+03,-2.102313800000000015e+02,-2.479806499999999971e+02,1.484135700000000043e+03,-1.621077300000000037e+02,-2.076879900000000134e+02,1.449933800000000019e+03,9.651501000000000374e+01,2.827180200000000241e+02,1.448260600000000068e+03,8.326260000000000616e+01,2.149834999999999923e+02,1.429787600000000111e+03,1.505955400000000033e+01,-3.044037799999999834e+02,1.306834599999999909e+03,4.645036000000000342e+01,-3.044707300000000032e+02,1.351946400000000040e+03,-2.038059700000000021e+02,-2.293737500000000011e+02,1.445784200000000055e+03,1.341304299999999898e+02,3.306408700000000067e+01,1.286822100000000091e+03,1.722812999999999874e+02,1.894157200000000074e+01,1.323902100000000019e+03,7.134882000000000346e+01,2.584889000000000010e+02,1.421220299999999952e+03,2.230822000000000003e+02,-3.520588999999999942e+02,1.290168699999999944e+03,1.314531700000000001e+02,-3.355268599999999992e+02,1.263998499999999922e+03,6.505727400000000671e+01,-3.047384299999999939e+02,1.299003699999999981e+03,2.169914400000000114e+02,-1.524696199999999919e+02,1.235552699999999959e+03,1.613045700000000124e+02,-7.342368999999999346e+01,1.231737699999999904e+03,1.435008200000000045e+02,-1.177991800000000033e+01,1.281266800000000103e+03,-4.638342699999999752e+01,-1.645842000000000098e+02,1.218619099999999889e+03,8.600678999999999519e+01,-1.713442699999999945e+02,8.130151399999999740e+02,1.105036599999999964e+02,-9.236526499999999373e+01,8.128813000000000102e+02,1.402211800000000039e+02,-1.419613999999999976e+02,8.299488000000000056e+02,4.337151699999999721e+01,1.550799399999999935e+02,1.208044000000000096e+03,-5.408053199999999805e+01,1.412920799999999986e+02,7.928687999999999647e+02,-7.556550000000000011e+01,6.144297999999999860e+01,7.939397000000000162e+02,-2.135109999999999886e+01,8.674303399999999442e+01,7.867780000000000200e+02,1.580249200000000087e+02,-1.367407499999999914e+02,7.800848999999999478e+02,1.007316799999999972e+02,-1.323232899999999859e+02,3.652443999999999846e+02,1.106375299999999982e+02,-6.693134999999999479e+01,3.698626399999999990e+02,-7.897899999999999920e+01,1.069562999999999988e+02,7.332998700000000554e+02,-4.682517399999999839e+02,2.572171999999999912e+02,6.972908300000000281e+02,-4.866578700000000026e+02,1.936993300000000033e+02,6.926725500000000011e+02,7.743957500000000493e+01,-7.683719000000000676e+01,2.811786200000000235e+02,2.524650599999999940e+02,-5.635619700000000165e+01,3.026635699999999929e+02,2.448348799999999983e+02,-1.374769900000000007e+02,2.821825999999999794e+02,2.724105999999999881e+02,-9.838908399999999688e+01,2.942971499999999878e+02,1.181338350000000048e+02,-8.138853000000000293e+01,2.840566699999999969e+02,3.550708300000000008e+02,-1.076256099999999947e+02,3.000532499999999914e+02,-5.442857699999999568e+02,2.382756200000000035e+02,7.699782999999999902e+02,-6.053940999999999804e+02,1.981837299999999971e+02,6.082051999999999907e+02,-5.918739600000000110e+02,2.809778000000000020e+02,6.037876999999999725e+02,-6.063310999999999922e+02,2.384764099999999871e+02,5.834406000000000176e+02,-5.571366000000000440e+02,2.383425400000000138e+02,7.309573000000000320e+02,-6.325013000000000147e+02,2.385433299999999974e+02,5.041938799999999787e+02
4.441000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.250009900000000016e+03,3.707996700000000345e+01,-1.473828399999999874e+02,1.342910599999999931e+03,1.289767200000000003e+02,1.007316799999999972e+02,1.320354700000000093e+03,1.981167999999999907e+01,-1.107713849999999951e+02,1.415129500000000007e+03,9.638115000000000521e+01,9.604649000000000569e+01,1.396321899999999914e+03,-8.245942999999999756e+01,-3.219398000000000337e+01,1.211591300000000047e+03,-4.417469400000000235e+01,7.121496000000000492e+01,1.202221000000000004e+03,-5.555301999999999651e+01,2.369369899999999873e+01,1.284680399999999963e+03,-5.287576699999999796e+00,1.244923099999999927e+01,1.362655400000000100e+03,1.874077799999999883e+01,9.169594999999999274e+00,1.478781199999999899e+03,2.422914899999999960e+01,1.064208499999999979e+01,1.586808500000000095e+03,1.782381900000000030e+02,-4.919454199999999844e+01,1.818190200000000004e+03,2.737492400000000004e+01,1.097674199999999978e+01,1.792957000000000107e+03,2.322518000000000171e+01,1.265002499999999941e+01,1.695371100000000069e+03,1.777027400000000057e+02,-4.906067999999999785e+01,1.684729000000000042e+03,2.924899999999999878e+01,8.834937999999999292e+00,1.846635999999999967e+03,5.327735500000000002e+01,1.057515300000000025e+01,2.135110000000000127e+03,5.401359999999999673e+01,-7.650252999999999304e+01,2.030496499999999969e+03,9.584569500000000630e+01,7.335675999999999419e+01,2.022130000000000109e+03,1.713442600000000127e+01,1.385478999999999949e+01,2.013094200000000001e+03,-3.781621599999999717e+01,-1.960419300000000078e+02,1.800855000000000018e+03,1.534066599999999880e+02,1.939670600000000036e+02,1.799650100000000066e+03,-1.700725700000000131e+02,-2.726114000000000033e+02,1.475501700000000028e+03,-1.243584500000000048e+02,-2.286374999999999886e+02,1.442504500000000007e+03,8.145544999999999902e+01,2.979114400000000273e+02,1.454618999999999915e+03,7.134882000000000346e+01,2.303777200000000107e+02,1.433535599999999931e+03,7.114802600000000155e+01,-3.236130999999999744e+02,1.320890300000000025e+03,9.832215999999999667e+01,-3.204673199999999724e+02,1.368679200000000037e+03,-1.625762499999999875e+02,-2.539375499999999874e+02,1.436413700000000063e+03,1.265671839999999975e+02,6.278161000000000058e+01,1.274908400000000029e+03,1.681984899999999925e+02,4.952920000000000300e+01,1.308307099999999991e+03,5.602154000000000167e+01,2.733476600000000190e+02,1.428181199999999990e+03,2.817810000000000059e+02,-3.630356400000000008e+02,1.327917999999999893e+03,1.928292199999999923e+02,-3.513226599999999848e+02,1.291574299999999994e+03,1.220158540000000045e+02,-3.220736699999999928e+02,1.318145999999999958e+03,2.220112900000000025e+02,-1.111729700000000065e+02,1.206638400000000047e+03,1.594304799999999886e+02,-3.754849000000000103e+01,1.211256699999999910e+03,1.394849399999999946e+02,1.914236599999999910e+01,1.265738800000000083e+03,-4.624956499999999693e+01,-1.620407999999999902e+02,1.218619099999999889e+03,7.389221000000000572e+01,-1.548122099999999932e+02,8.092001000000000204e+02,9.966078000000000259e+01,-7.623480999999999597e+01,8.114756999999999607e+02,1.290436400000000106e+02,-1.269687700000000063e+02,8.256651600000000144e+02,4.618263199999999813e+01,1.546783599999999979e+02,1.206102900000000091e+03,-1.204764400000000002e+01,1.396187999999999931e+02,7.836322599999999738e+02,-3.386726399999999870e+01,5.990355999999999881e+01,7.830298999999999978e+02,2.088258199999999931e+01,8.493587999999999738e+01,7.808211700000000519e+02,1.438354799999999898e+02,-1.199409799999999962e+02,7.733917999999999893e+02,5.615540299999999974e+01,-1.028734900000000039e+02,3.641734999999999900e+02,6.699827999999999406e+01,-3.774928299999999837e+01,3.699965199999999754e+02,-3.587520599999999860e+01,1.058854000000000042e+02,7.235948499999999513e+02,-4.260849999999999795e+02,2.520634799999999984e+02,6.812942500000000337e+02,-4.436879299999999944e+02,1.884117599999999868e+02,6.754711999999999534e+02,2.436301200000000122e+01,-4.671808200000000255e+01,2.760918300000000158e+02,2.001916799999999910e+02,-2.463073699999999988e+01,2.863323399999999879e+02,1.919591200000000129e+02,-1.066885759999999976e+02,2.704696000000000140e+02,2.199364199999999983e+02,-6.699827999999999406e+01,2.789698799999999892e+02,6.519114000000000431e+01,-5.100169000000000352e+01,2.768280599999999936e+02,3.028643799999999828e+02,-7.563242999999999938e+01,2.803754299999999944e+02,-5.021859400000000164e+02,2.385433299999999974e+02,7.488279400000000123e+02,-5.623572400000000471e+02,2.041406200000000126e+02,5.853816000000000486e+02,-5.436833500000000186e+02,2.859976800000000026e+02,5.822358400000000529e+02,-5.603492999999999711e+02,2.447010199999999998e+02,5.610855000000000246e+02,-5.142336000000000240e+02,2.397481099999999969e+02,7.095392500000000382e+02,-5.847792399999999589e+02,2.472444199999999910e+02,4.814372299999999996e+02
4.442000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.250009900000000016e+03,3.902097700000000202e+01,-1.469812499999999886e+02,1.342776699999999892e+03,1.301145500000000084e+02,1.012001999999999953e+02,1.317610599999999977e+03,2.295745499999999950e+01,-1.101020699999999977e+02,1.415129500000000007e+03,9.885760500000000661e+01,9.671580500000000313e+01,1.394180000000000064e+03,-8.312873999999999342e+01,-3.239477500000000276e+01,1.213264599999999973e+03,-4.511173200000000350e+01,7.101416999999999291e+01,1.202756300000000010e+03,-5.495063999999999993e+01,2.376062999999999903e+01,1.285617400000000089e+03,-3.547361599999999893e+00,1.218150600000000061e+01,1.362521500000000060e+03,2.175269000000000119e+01,8.901870000000000616e+00,1.478245799999999917e+03,2.784344300000000061e+01,9.838908999999999239e+00,1.586205999999999904e+03,1.851990499999999997e+02,-4.444241699999999895e+01,1.816851599999999962e+03,3.165852999999999895e+01,8.968801499999999649e+00,1.792287700000000086e+03,2.724106000000000094e+01,1.097674199999999978e+01,1.694701800000000048e+03,1.843958700000000022e+02,-4.350538000000000238e+01,1.683390400000000000e+03,3.393419600000000003e+01,7.027791999999999817e+00,1.845899799999999914e+03,5.869879499999999695e+01,1.064208499999999979e+01,2.134239999999999782e+03,5.997048999999999808e+01,-7.677025999999999328e+01,2.029894000000000005e+03,1.007316799999999972e+02,7.342368999999999346e+01,2.020992199999999912e+03,2.248893400000000042e+01,1.325240800000000085e+01,2.012157200000000103e+03,-1.974474999999999980e+01,-2.030027900000000045e+02,1.796504400000000032e+03,1.467804600000000050e+02,1.983845200000000091e+02,1.800855000000000018e+03,-1.297798899999999946e+02,-2.956357699999999795e+02,1.468206200000000081e+03,-8.567213399999999979e+01,-2.493862200000000087e+02,1.436212899999999991e+03,6.104139299999999935e+01,3.137741700000000264e+02,1.465060400000000072e+03,5.642313000000000045e+01,2.469766799999999876e+02,1.440095000000000027e+03,1.258309399999999982e+02,-3.388065199999999777e+02,1.337355299999999943e+03,1.481860200000000134e+02,-3.331173400000000129e+02,1.387353000000000065e+03,-1.206102999999999952e+02,-2.771627199999999789e+02,1.428449000000000069e+03,1.159251000000000005e+02,9.417240999999999929e+01,1.268884499999999889e+03,1.600997999999999877e+02,8.232555999999999585e+01,1.299539199999999937e+03,3.681224399999999974e+01,2.888756999999999948e+02,1.438221000000000004e+03,3.362631200000000149e+02,-3.687248200000000224e+02,1.367273699999999963e+03,2.512603000000000009e+02,-3.618308999999999855e+02,1.321626500000000078e+03,1.768995700000000113e+02,-3.349914200000000051e+02,1.339764899999999898e+03,2.252239999999999895e+02,-6.519114000000000431e+01,1.186023599999999988e+03,1.560839100000000030e+02,1.472489699999999901e+00,1.197468900000000076e+03,1.327918099999999981e+02,5.234031699999999887e+01,1.256167599999999993e+03,-4.899374999999999858e+01,-1.585603800000000092e+02,1.217481299999999919e+03,5.916731599999999958e+01,-1.410243499999999983e+02,8.050502999999999929e+02,8.654224000000000672e+01,-6.311626400000000103e+01,8.088654000000000224e+02,1.153227159999999998e+02,-1.147872700000000066e+02,8.206453000000000202e+02,5.033238000000000056e+01,1.556153899999999908e+02,1.204965099999999893e+03,3.915484200000000214e+01,1.337288399999999911e+02,7.789470999999999776e+02,1.579579900000000059e+01,5.441518800000000056e+01,7.772068500000000313e+02,7.101416999999999291e+01,7.830968500000000176e+01,7.807541999999999689e+02,1.264333299999999980e+02,-1.065547100000000000e+02,7.656946400000000494e+02,5.287576699999999796e+00,-8.098694000000000415e+01,3.656459699999999771e+02,1.740215099999999993e+01,-1.606352400000000102e+01,3.716028699999999958e+02,1.646511299999999878e+01,9.905840000000000600e+01,7.183741999999999734e+02,-3.749494300000000067e+02,2.362007399999999961e+02,6.601439000000000306e+02,-3.909460000000000264e+02,1.721474300000000142e+02,6.543209000000000515e+02,-2.991831399999999874e+01,-2.463073699999999988e+01,2.744185499999999820e+02,1.457764899999999955e+02,-1.338627000000000011e-01,2.807100800000000049e+02,1.382801699999999983e+02,-8.219169999999999732e+01,2.643788499999999999e+02,1.659228200000000015e+02,-4.216675000000000040e+01,2.725444600000000150e+02,1.097674199999999978e+01,-2.831196200000000118e+01,2.741508200000000102e+02,2.489176999999999964e+02,-4.966306300000000107e+01,2.719420799999999758e+02,-4.531922000000000139e+02,2.311139499999999884e+02,7.184411599999999680e+02,-5.076743200000000229e+02,1.971797599999999875e+02,5.529198999999999842e+02,-4.832443499999999972e+02,2.774973800000000210e+02,5.491047999999999547e+02,-5.017173999999999978e+02,2.370039199999999937e+02,5.279545000000000528e+02,-4.631649499999999762e+02,2.323187299999999880e+02,6.786169999999999618e+02,-5.220646000000000413e+02,2.394134500000000116e+02,4.471683699999999817e+02
4.443000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,1.250009900000000016e+03,4.042653700000000327e+01,-1.477175000000000011e+02,1.341036599999999908e+03,1.306500000000000057e+02,1.009324799999999982e+02,1.317008199999999988e+03,2.509925700000000148e+01,-1.114407039999999967e+02,1.413924800000000005e+03,1.002631700000000023e+02,9.571183000000000618e+01,1.393845499999999902e+03,-8.346339399999999387e+01,-3.232784300000000144e+01,1.213933999999999969e+03,-4.584797700000000020e+01,7.128189000000000419e+01,1.203894299999999930e+03,-5.461598200000000247e+01,2.335904100000000128e+01,1.286420499999999947e+03,-2.543391499999999805e+00,1.050822299999999920e+01,1.362588500000000067e+03,2.362676799999999844e+01,6.291547300000000398e+00,1.478045000000000073e+03,3.038683299999999932e+01,6.023822000000000010e+00,1.585871499999999969e+03,1.914906000000000006e+02,-4.236754599999999726e+01,1.815312100000000100e+03,3.520588999999999658e+01,3.145773600000000059e+00,1.791886099999999942e+03,3.025297199999999975e+01,5.823027599999999637e+00,1.694367199999999912e+03,1.899511699999999905e+02,-4.022574199999999678e+01,1.681917999999999893e+03,3.801700999999999908e+01,1.405558300000000038e+00,1.845297399999999925e+03,6.211229300000000109e+01,8.165625000000000355e+00,2.133169199999999819e+03,6.425409999999999400e+01,-8.011682999999999311e+01,2.029626299999999901e+03,1.048144999999999953e+02,7.001018999999999437e+01,2.019653600000000097e+03,2.670561000000000007e+01,9.638115000000000876e+00,2.010952500000000100e+03,-7.630174000000000234e+00,-2.100305799999999863e+02,1.796772099999999909e+03,1.377447200000000009e+02,1.988530399999999929e+02,1.803933800000000019e+03,-9.216447399999999845e+01,-3.140418999999999983e+02,1.462784699999999930e+03,-4.919454199999999844e+01,-2.654497400000000198e+02,1.432799400000000105e+03,3.761542000000000030e+01,3.244162600000000225e+02,1.477710399999999936e+03,3.908791000000000082e+01,2.590912799999999834e+02,1.448729100000000017e+03,1.760963900000000137e+02,-3.454327000000000112e+02,1.357568600000000060e+03,1.931638800000000060e+02,-3.379363999999999919e+02,1.409373499999999922e+03,-8.085307000000000244e+01,-2.953680400000000077e+02,1.423094399999999951e+03,1.018695139999999952e+02,1.208110899999999930e+02,1.267278199999999970e+03,1.476505600000000129e+02,1.102359399999999994e+02,1.295924800000000005e+03,1.539421100000000031e+01,2.995178000000000225e+02,1.450000900000000001e+03,3.835166300000000206e+02,-3.647089199999999778e+02,1.410176600000000008e+03,3.036675399999999740e+02,-3.625671399999999949e+02,1.355560699999999997e+03,2.266295599999999979e+02,-3.391411699999999882e+02,1.365198699999999917e+03,2.236176499999999976e+02,-2.282359100000000041e+01,1.172570300000000088e+03,1.489892000000000110e+02,3.647758999999999929e+01,1.189169300000000021e+03,1.222835800000000006e+02,8.118773000000000195e+01,1.251348500000000058e+03,-4.899374999999999858e+01,-1.558831199999999910e+02,1.217548199999999952e+03,3.922176999999999936e+01,-1.319216900000000123e+02,8.006997699999999440e+02,6.693134999999999479e+01,-5.408053199999999805e+01,8.044479400000000169e+02,9.611342000000000496e+01,-1.059523300000000035e+02,8.140190999999999804e+02,5.555301999999999651e+01,1.576902599999999950e+02,1.206772200000000112e+03,9.457399999999999807e+01,1.256970799999999997e+02,7.830298999999999978e+02,6.887236000000000047e+01,4.718660400000000266e+01,7.801518600000000561e+02,1.240237960000000044e+02,6.940781400000000190e+01,7.897899999999999636e+02,1.038774599999999992e+02,-9.444013999999999953e+01,7.579306000000000267e+02,-4.484400600000000026e+01,-5.976970000000000027e+01,3.679216299999999933e+02,-3.453658000000000072e+01,5.287576699999999796e+00,3.754179399999999873e+02,7.375834999999999297e+01,9.029040000000000532e+01,7.217207600000000411e+02,-3.157821000000000140e+02,2.203380099999999970e+02,6.396629000000000360e+02,-3.304400999999999726e+02,1.559500400000000013e+02,6.337729500000000371e+02,-8.500281499999999824e+01,-3.748155600000000032e+00,2.764264800000000264e+02,9.049119000000000312e+01,2.309131599999999906e+01,2.797061199999999985e+02,8.373112500000000580e+01,-5.856493400000000094e+01,2.608983999999999810e+02,1.109721799999999945e+02,-1.840612199999999987e+01,2.697333399999999983e+02,-4.404082999999999970e+01,-6.826997800000000005e+00,2.751548000000000229e+02,1.940339999999999918e+02,-2.469766800000000018e+01,2.671230199999999968e+02,-3.981077000000000226e+02,2.205388000000000090e+02,6.840384000000000242e+02,-4.396051299999999742e+02,1.818524800000000141e+02,5.158398999999999432e+02,-4.104230699999999956e+02,2.604968299999999886e+02,5.109539500000000203e+02,-4.292307700000000068e+02,2.200702799999999968e+02,4.899375000000000000e+02,-4.044661600000000021e+02,2.204049400000000105e+02,6.434779999999999518e+02,-4.422154499999999757e+02,2.197356299999999862e+02,4.075450000000000159e+02
